"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"10_20","Public and mandatory private","9","Other social policy areas","1","Cash benefits","911","Other social policy areas - Income maintenance","PCT_GNI","In percentage of Gross National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10_20","Public and mandatory private","9","Other social policy areas","1","Cash benefits","912","Other social policy areas - Other cash benefits","PCT_GNI","In percentage of Gross National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.171,,
"10_20","Public and mandatory private","9","Other social policy areas","1","Cash benefits","0","Total","PCT_GNI","In percentage of Gross National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.171,,
"10_20","Public and mandatory private","9","Other social policy areas","2","Benefits in kind","921","Other social policy areas - Social assistance","PCT_GNI","In percentage of Gross National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0,,
"10_20","Public and mandatory private","9","Other social policy areas","2","Benefits in kind","922","Other social policy areas - Other benefits in kind","PCT_GNI","In percentage of Gross National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.095,,
"10_20","Public and mandatory private","9","Other social policy areas","2","Benefits in kind","0","Total","PCT_GNI","In percentage of Gross National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,0.095,,
"10_20","Public and mandatory private","90","Total","0","Total","0","Total","PCT_GNI","In percentage of Gross National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,13.633,,
"10_20","Public and mandatory private","90","Total","1","Cash benefits","0","Total","PCT_GNI","In percentage of Gross National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,7.931,,
"10_20","Public and mandatory private","90","Total","2","Benefits in kind","0","Total","PCT_GNI","In percentage of Gross National Income","CHL","Chile","2013","2013","PC","Percentage","0","units",,,5.47,,
"10","Public","1","Old age","0","Total","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",398.634,,
"10","Public","1","Old age","0","Total","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",1267.516,,
"10","Public","1","Old age","1","Cash benefits","111","Old age - Pension","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",386.684,,
"10","Public","1","Old age","1","Cash benefits","111","Old age - Pension","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",619.988,,
"10","Public","1","Old age","1","Cash benefits","112","Old age - Early retirement pension","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",5.922,,
"10","Public","1","Old age","1","Cash benefits","113","Old age - Other cash benefits","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",4.526,,
"10","Public","1","Old age","1","Cash benefits","113","Old age - Other cash benefits","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",611.221,,
"10","Public","1","Old age","1","Cash benefits","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",397.132,,
"10","Public","1","Old age","1","Cash benefits","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",1231.21,,
"10","Public","1","Old age","2","Benefits in kind","121","Old age - Residential care / Home-help services","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",1.502,,
"10","Public","1","Old age","2","Benefits in kind","121","Old age - Residential care / Home-help services","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",16.764,,
"10","Public","1","Old age","2","Benefits in kind","122","Old age - Other benefits in kind","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",0,,
"10","Public","1","Old age","2","Benefits in kind","122","Old age - Other benefits in kind","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",19.542,,
"10","Public","1","Old age","2","Benefits in kind","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",1.502,,
"10","Public","1","Old age","2","Benefits in kind","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",36.306,,
"10","Public","2","Survivors","0","Total","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",99.67,,
"10","Public","2","Survivors","0","Total","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",184.792,,
"10","Public","2","Survivors","1","Cash benefits","211","Survivors - Pension","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",95.529,,
"10","Public","2","Survivors","1","Cash benefits","211","Survivors - Pension","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",54.907,,
"10","Public","2","Survivors","1","Cash benefits","212","Survivors - Other cash benefits","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",2.193,,
"10","Public","2","Survivors","1","Cash benefits","212","Survivors - Other cash benefits","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",122.528,,
"10","Public","2","Survivors","1","Cash benefits","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",97.722,,
"10","Public","2","Survivors","1","Cash benefits","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",177.435,,
"10","Public","2","Survivors","2","Benefits in kind","221","Survivors - Funeral expenses","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",1.948,,
"10","Public","2","Survivors","2","Benefits in kind","221","Survivors - Funeral expenses","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",7.077,,
"10","Public","2","Survivors","2","Benefits in kind","222","Survivors - Other benefits in kind","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",0,,
"10","Public","2","Survivors","2","Benefits in kind","222","Survivors - Other benefits in kind","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",0.28,,
"10","Public","2","Survivors","2","Benefits in kind","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",1.948,,
"10","Public","2","Survivors","2","Benefits in kind","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",7.357,,
"10","Public","3","Incapacity related","0","Total","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",114.107,,
"10","Public","3","Incapacity related","0","Total","0","Total","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",880.749,,
"10","Public","3","Incapacity related","1","Cash benefits","311","Incapacity related - Disability pensions","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",73.966,,
"10","Public","3","Incapacity related","1","Cash benefits","311","Incapacity related - Disability pensions","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",420.151,,
"10","Public","3","Incapacity related","1","Cash benefits","312","Incapacity related - Pensions (occupational injury and disease)","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",1.923,,
"10","Public","3","Incapacity related","1","Cash benefits","312","Incapacity related - Pensions (occupational injury and disease)","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","ISR","Israel","2013","2013","USD","US Dollar","0","units","2005","2005",89.339,,
"10","Public","3","Incapacity related","1","Cash benefits","313","Incapacity related - Paid sick leave (occupational injury and disease)","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",0.949,,
"10","Public","3","Incapacity related","1","Cash benefits","314","Incapacity related - Paid sick leave (other sickness daily allowances)","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",36.179,,
"10","Public","3","Incapacity related","1","Cash benefits","315","Incapacity related - Other cash benefits","PPPVH","Per head, at constant prices (2005) and constant PPPs (2005), in US dollars","CHL","Chile","2013","2013","USD","US Dollar","0","units","2005","2005",0.089,,
